event_id,timestamp,username,ip_address,user_agent,is_malicious,content,attack_type,risk_score,port,protocol,country,city,os,auth_status,auth_method,known_bad_actor,threat_feed_matches,payload_size,payload_hash,action_taken,mitre_technique
3b3d9887-63d3-4882-99f3-b25efed944ef,2024-10-16 22:49:34.228814,savannahfisher,1.153.142.62,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/4.1),False,Attending the cybersecurity conference next week,Normal,6,22,SMB,South Africa,Cynthiashire,Windows 10,Success,SSO,True,0,8762,1f522bddaf7902ece48b96d9b7bb7b28,Allowed,None
f6f407f9-844a-45e5-848e-7d47cd1dcf1a,2024-10-20 16:19:34.228814,aaron20,168.86.155.162,Opera/8.82.(X11; Linux i686; xh-ZA) Presto/2.9.160 Version/10.00,True,Password reset required: enter credentials here,DataExfiltration,91,22,RDP,Samoa,Meyertown,Ubuntu 20.04,Success,Password,True,0,6933,303359fc23a08fb175d1f7ea05976b07,Allowed,T1204
f52af0e0-90fd-47e3-92c8-4983fbc92448,2024-10-28 20:40:34.228814,griffinkimberly,79.169.204.72,"Mozilla/5.0 (Linux; Android 4.4) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/25.0.868.0 Safari/533.1",True,Congratulations! You've won $1000000. Click now!,DataExfiltration,87,443,HTTPS,Sri Lanka,Port Jenna,iOS 15,Success,2FA,True,0,974,13b65e34b31a5efeeee4da99ad82a6a2,Blocked,T1566
c3fbac15-466e-41dc-abdb-d1788f1177cd,2024-10-10 15:08:34.228814,brownethan,103.36.34.84,Opera/8.79.(X11; Linux x86_64; wo-SN) Presto/2.9.180 Version/10.00,True,Your system has been compromised. Call +1-555-0123,DDoS,94,80,RDP,France,Jenniferland,macOS 12,Success,2FA,True,0,3299,c367866ce0b397fec9c538b0a324a876,Flagged,T1027
1544d0b1-136d-4b34-b2fd-1f0163465364,2024-10-15 10:43:34.228814,rsmith,122.161.235.149,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/4.1),True,SELECT * FROM users WHERE username='admin'--,DDoS,100,8080,HTTPS,Chad,East Curtis,Android 12,Failed,2FA,False,5,240,8ddc9ee052a01e872e56b3728cdd7cd0,Allowed,T1189
e9769fce-8054-448c-9ffe-23d52e1d1e59,2024-10-26 05:06:34.228814,lpatterson,190.110.207.144,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/3.1),True,SELECT * FROM users WHERE username='admin'--,DDoS,98,3389,SMB,Uruguay,Lake Timothy,Ubuntu 20.04,Failed,SSO,True,2,3722,8f006f31ad785db3f68b2106ba2a04fd,Blocked,T1204
6aead9a4-769a-4529-aef6-5ca5e55a0a00,2024-10-24 01:45:34.228814,janetlittle,71.116.90.4,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/3.0),True,Free Bitcoin! Transfer 0.1 BTC to wallet: 1A1zP1...,SQLi,98,22,HTTPS,Niue,Karenberg,Android 12,Success,SSO,False,2,7594,f0e38beb0867f8f6c78a776d94be1989,Monitored,T1027
c53fa5f0-0680-4adf-85a9-5bd22383988f,2024-10-21 22:50:34.228814,ijohnson,79.215.80.206,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_4 rv:2.0; si-LK) AppleWebKit/531.19.5 (KHTML, like Gecko) Version/5.1 Safari/531.19.5",True,SELECT * FROM users WHERE username='admin'--,MalwareDistribution,98,3389,HTTPS,Bouvet Island (Bouvetoya),Popeburgh,Android 12,Failed,Password,True,3,3878,db96a3486d12122a389239fe1f98fd26,Blocked,T1189
43a9d2e5-153e-428c-9774-8c3fa8a0797b,2024-10-23 23:34:34.228814,ejohnson,58.89.8.147,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/535.1.7 (KHTML, like Gecko) Version/5.1 Safari/535.1.7",True,Your system has been compromised. Call +1-555-0123,DataExfiltration,78,80,SMB,Iran,South Catherinemouth,iOS 15,Success,Password,False,3,1254,4cf2eac80bd19b5245746aece425b0f5,Flagged,T1566
7186f290-ea87-43e7-81ad-df83d5222872,2024-10-28 12:27:34.228814,kaitlyn90,120.239.232.208,Mozilla/5.0 (Android 2.0.1; Mobile; rv:49.0) Gecko/49.0 Firefox/49.0,True,Your system has been compromised. Call +1-555-0123,DDoS,100,22,SMB,American Samoa,Wellsshire,Android 12,Blocked,Password,True,1,2113,5604d974bccb80d3bda78e2e522f8e9c,Flagged,T1566
087b7519-8620-4b69-b58c-0b369dcd5e8e,2024-10-13 17:45:34.228814,oquinn,86.145.99.104,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/533.20.7 (KHTML, like Gecko) Version/4.0.1 Safari/533.20.7",True,URGENT: Your account will be suspended. Verify now: secure-verify.net,XSS,87,80,HTTP,Seychelles,Robertchester,Android 12,Failed,SSO,False,3,9847,492dfd5da7cc8932af89e5726256e593,Allowed,T1189
e774d20b-474b-4aad-9f05-af6f5b9221f9,2024-10-30 08:06:34.228814,jonwalsh,76.79.238.207,Mozilla/5.0 (Android 2.1; Mobile; rv:20.0) Gecko/20.0 Firefox/20.0,True,Your system has been compromised. Call +1-555-0123,DataExfiltration,77,443,HTTPS,Faroe Islands,New Peterburgh,Windows 10,Success,Password,False,3,7741,941a754bab1e63ca2ee69aebf82c1196,Monitored,T1566
a94b95c5-1374-4d00-8a54-f29a8fbeea78,2024-11-02 07:13:34.228814,josephsmith,165.212.79.182,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/50.0.806.0 Safari/534.2",True,Free Bitcoin! Transfer 0.1 BTC to wallet: 1A1zP1...,XSS,93,22,SMB,Cuba,Banksshire,Android 12,Success,Password,False,3,563,99b271d80f0b14dea4239396e15fc099,Blocked,T1204
f3d7bada-7611-4573-beb9-970ede75efe2,2024-10-18 16:34:34.228814,ncooper,27.144.29.192,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; raj-IN) AppleWebKit/535.38.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6535.38.6",False,Implementing new firewall rules today,Normal,3,445,SMB,South Africa,Ortegaville,Android 12,Success,2FA,True,0,9019,9cc5ccd33ef492607d21d2453c7dcc92,Monitored,None
e8e24f68-9cd2-4d66-a9b2-a5332bfbc528,2024-10-12 10:36:34.228814,bryanreese,84.118.53.208,Opera/8.35.(X11; Linux i686; wae-CH) Presto/2.9.177 Version/10.00,True,Click here to claim your prize: bit.ly/malicious-link,SQLi,78,22,RDP,Bangladesh,New Michealfurt,iOS 15,Failed,SSO,True,4,5920,d9029174f58c4ea9a06cc234dca632cd,Allowed,T1204
458d2fae-c202-40b9-9e6d-eb285287236e,2024-10-31 05:20:34.228814,samantharobinson,65.176.214.46,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_4 rv:3.0; pap-AW) AppleWebKit/533.42.3 (KHTML, like Gecko) Version/4.0.1 Safari/533.42.3",True,Password reset required: enter credentials here,PhishingAttempt,71,22,HTTPS,Tuvalu,East Samuelberg,Windows 10,Blocked,API Key,False,2,5875,0ba3e93dffea42279a581d9cd586db4d,Flagged,T1027
aeb10d9b-283b-4a15-b9c9-0d3993cdf23f,2024-10-27 15:46:34.228814,jzamora,44.186.112.183,Opera/9.66.(X11; Linux i686; hsb-DE) Presto/2.9.167 Version/12.00,False,Important: Keep your systems updated,Normal,17,445,HTTPS,French Southern Territories,South Brad,macOS 12,Success,2FA,False,0,5260,8d83013efb0176100015435d0a45fbbf,Blocked,None
f899eaf5-ca5e-42ad-bdbb-87566c55b35e,2024-10-19 14:53:34.228814,nicholas99,103.131.63.62,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_9; rv:1.9.2.20) Gecko/2795-02-04 13:24:57 Firefox/3.8,True,SELECT * FROM users WHERE username='admin'--,BruteForce,77,445,SSH,Gambia,South Hollyport,Ubuntu 20.04,Success,API Key,False,5,9735,5b24df085dd253d1dc5324c60d90ef06,Blocked,T1566
3199cf12-1fef-4b20-8dea-7ca61fb0307f,2024-10-18 13:40:34.228814,eallen,222.203.138.130,Mozilla/5.0 (Windows NT 6.1; mi-NZ; rv:1.9.1.20) Gecko/4008-10-04 19:45:40 Firefox/3.6.20,True,Your system has been compromised. Call +1-555-0123,PhishingAttempt,87,22,RDP,Antigua and Barbuda,North Reginaton,Ubuntu 20.04,Failed,Password,True,2,2688,d63ac733e4ad1188454c09a71cc8573d,Flagged,T1027
d677062d-8b13-4b14-9557-40e4af3289c2,2024-10-19 20:24:34.228814,ilewis,213.107.64.229,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/535.21.1 (KHTML, like Gecko) Version/4.0.1 Safari/535.21.1",False,Attending the cybersecurity conference next week,Normal,25,3389,SMB,Bermuda,Port Rachel,Ubuntu 20.04,Failed,API Key,True,0,9251,78aa76ca2f4f662634a83dec31d96005,Monitored,None
0c241cfc-8a44-4ce1-bc0d-f2dcd8bc49c4,2024-11-01 21:44:34.228814,matthewfarrell,207.9.166.201,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/3.0),False,Attending the cybersecurity conference next week,Normal,20,443,SMB,Algeria,South Michaelfurt,iOS 15,Success,Password,False,0,3572,a446029afd9c3b012fd1ac0377cd67b8,Flagged,None
e89c7cc5-5166-4625-8b2f-7a45854c5e77,2024-11-02 09:05:34.228814,thayes,168.251.122.120,Opera/8.34.(Windows NT 5.0; nr-ZA) Presto/2.9.174 Version/12.00,True,Free Bitcoin! Transfer 0.1 BTC to wallet: 1A1zP1...,SQLi,86,3389,HTTPS,Solomon Islands,Maureenbury,Windows 10,Failed,API Key,True,4,5686,e95e36cdf9c27d5c81e48833d2078b11,Flagged,T1204
f93236d9-f75f-4c89-85e9-718ebc346d45,2024-10-25 09:58:34.228814,gabriellepineda,163.26.119.130,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/15.7o7771.0 Mobile/39M816 Safari/531.1",False,Security awareness training scheduled for next week,Normal,6,445,HTTPS,Western Sahara,Gregoryside,Android 12,Failed,2FA,True,0,9716,15305910f8a4724418b0f991eabded7e,Flagged,None
2f79d5cd-7534-4fb6-83ad-159ab07cc550,2024-10-15 21:28:34.228814,kimberlyoliver,118.96.232.241,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/532.46.2 (KHTML, like Gecko) Version/4.0 Safari/532.46.2",False,Just updated our cybersecurity protocols! #InfoSec,Normal,20,443,HTTPS,Antigua and Barbuda,West Natalieview,Windows 10,Blocked,Password,False,0,3560,ab327ff4488c667692288db3ed3e4362,Flagged,None
9a1ca52a-c678-4d97-839b-5f399637783e,2024-10-31 16:20:34.228814,fandrews,24.232.98.233,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/4.0),True,Download this attachment to view your invoice.exe,MalwareDistribution,80,443,RDP,Luxembourg,Gardnerton,macOS 12,Blocked,API Key,False,2,2127,eb21d45e6a05f2e9704c3118114386ca,Blocked,T1189
c15d839c-7a8b-4d7f-8d39-fdcf30854f3c,2024-10-04 22:18:34.228814,patrickpatterson,58.78.119.17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/28.0.801.0 Safari/535.0",True,Click here to claim your prize: bit.ly/malicious-link,DDoS,84,22,HTTPS,Seychelles,North Geraldfurt,Windows 10,Failed,Password,True,0,9759,e6600b24f5dc327699947cfdfe070d87,Monitored,T1204
5d2c354d-d378-4ff6-ac1c-dffca68ed9e7,2024-10-14 18:08:34.228814,reneegraham,140.143.8.169,"Mozilla/5.0 (Linux; Android 7.0) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/28.0.816.0 Safari/532.0",True,Download this attachment to view your invoice.exe,MalwareDistribution,93,80,RDP,Malta,Calhounmouth,macOS 12,Success,API Key,True,5,1128,c070502478b83f4017371efe5f8e4525,Blocked,T1110
29700e4f-c7cf-424f-b9f4-23a4dcddf3fc,2024-10-12 14:03:34.228814,megan41,126.201.22.81,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/531.34.7 (KHTML, like Gecko) Version/4.0.4 Safari/531.34.7",False,Great article about zero-trust architecture,Normal,11,8080,SSH,Micronesia,New Brianview,Android 12,Blocked,2FA,True,0,7983,3f8d91c020bb77a4eeb4ba32b3c07ba0,Flagged,None
54ef518d-c86c-424a-a271-7fefd44916d6,2024-10-06 18:05:34.228814,pedro51,104.50.191.166,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5 rv:6.0; brx-IN) AppleWebKit/535.29.5 (KHTML, like Gecko) Version/4.0 Safari/535.29.5",False,New blog post about secure coding practices,Normal,16,445,SMB,El Salvador,Owensville,Windows 10,Failed,API Key,False,0,757,6c0f103165fcdb830aa7932df450e4a6,Flagged,None
08414d42-871b-4a1b-a5ac-62f804dcf9e1,2024-10-18 05:46:34.228814,johnsonlarry,199.55.207.121,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/15.0.863.0 Safari/532.0",False,Important: Keep your systems updated,Normal,25,445,RDP,Monaco,Reynoldsland,Windows 10,Success,Password,True,0,7280,d6f0944f8ac810e64e6d5ce3b6ae9bdb,Flagged,None
10c105e7-fab6-49ad-b5ac-56716fdc1dab,2024-10-12 04:49:34.228814,charleswatson,211.199.63.168,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.806.0 Safari/535.1",True,URGENT: Your account will be suspended. Verify now: secure-verify.net,BruteForce,80,443,RDP,British Indian Ocean Territory (Chagos Archipelago),East Crystal,Windows 10,Success,2FA,True,5,8388,514e2b2534737a257e9a278d01689e9c,Blocked,T1204
7b2993e9-6d39-41c3-bb89-9db1ac590979,2024-10-05 21:21:34.228814,ijohnson,26.209.33.216,Mozilla/5.0 (Android 2.3.4; Mobile; rv:47.0) Gecko/47.0 Firefox/47.0,True,<script>alert('Your system is infected')</script>,DDoS,94,445,HTTPS,Vanuatu,Wallacestad,macOS 12,Success,SSO,False,1,4057,32300db5be2869763c4b41c80aecaf72,Allowed,T1110
d2d1ab2d-f04b-457c-9681-1776cc6b7efc,2024-10-12 07:55:34.228814,lisa51,197.251.164.90,Mozilla/5.0 (Windows 98; Win 9x 4.90; th-TH; rv:1.9.0.20) Gecko/7281-01-19 07:36:08 Firefox/11.0,True,Download this attachment to view your invoice.exe,BruteForce,98,3389,HTTPS,Korea,Elizabethburgh,iOS 15,Success,API Key,True,1,306,fb8d72e865298f0788cb382d68bb447e,Blocked,T1027
f0095e5c-5496-4509-81a4-6e0bb0d08e02,2024-10-29 03:49:34.228814,thomas54,220.217.232.216,"Mozilla/5.0 (iPad; CPU iPad OS 15_8_2 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/14.9q7108.0 Mobile/32G611 Safari/532.1",False,Attending the cybersecurity conference next week,Normal,28,22,HTTP,Algeria,Port Ashley,Ubuntu 20.04,Failed,SSO,True,0,9036,28635c040bb2ab8b1ceba61d756bf465,Monitored,None
f24ff61f-9993-43bf-ba0e-d093bd8060ea,2024-10-19 00:38:34.228814,wbradley,29.116.228.215,Opera/8.34.(X11; Linux x86_64; nhn-MX) Presto/2.9.161 Version/12.00,False,Attending the cybersecurity conference next week,Normal,10,8080,SSH,Serbia,South Carrieton,iOS 15,Blocked,SSO,True,0,6151,09160aaa85e25fa3974fdeb3d3474a2d,Allowed,None
89cdf2a4-3535-4a09-bf3a-f862f0c186c4,2024-10-04 21:02:34.228814,umartinez,68.23.76.180,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/531.47.4 (KHTML, like Gecko) Version/5.0 Safari/531.47.4",True,Download this attachment to view your invoice.exe,PhishingAttempt,85,8080,HTTP,Ethiopia,North Anafort,macOS 12,Blocked,SSO,False,0,9752,8223f4627e1133e5a0e7d0299a3f83ee,Flagged,T1204
3c44eacd-ec29-4aa3-bf36-661d79af989a,2024-10-22 17:53:34.228814,rgrimes,139.126.216.2,Opera/9.63.(Windows NT 10.0; wo-SN) Presto/2.9.184 Version/11.00,True,URGENT: Your account will be suspended. Verify now: secure-verify.net,MalwareDistribution,77,443,RDP,Norway,Lake Catherinefort,Android 12,Failed,Password,False,3,9999,c5b4eac2c4d2a5098444799b0479da66,Monitored,T1027
55375927-ab18-4435-8e3a-c076825e3034,2024-10-23 04:24:34.228814,vhenderson,210.81.68.51,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/5.1),False,Security awareness training scheduled for next week,Normal,6,445,RDP,Estonia,Kelleyside,macOS 12,Success,API Key,True,0,6320,1b819dd28ab247f2f277665ad0913845,Blocked,None
295e4690-23f6-40ce-b8c9-07593b0812ac,2024-10-08 10:04:34.228814,cstewart,109.7.16.49,Mozilla/5.0 (Windows NT 6.1; ff-SN; rv:1.9.0.20) Gecko/2873-04-19 17:37:47 Firefox/10.0,True,URGENT: Your account will be suspended. Verify now: secure-verify.net,PhishingAttempt,74,8080,SMB,Antarctica (the territory South of 60 deg S),South Melanieport,Android 12,Blocked,2FA,False,2,3263,f8eeb2ff89323c538021639e8a264bc8,Flagged,T1566
4d7ba7dd-dcba-4ee6-bca5-6ac40948882d,2024-10-23 05:08:34.228814,riceapril,78.61.129.31,Opera/8.36.(X11; Linux x86_64; lt-LT) Presto/2.9.167 Version/12.00,True,Your system has been compromised. Call +1-555-0123,DDoS,100,445,HTTP,Saint Pierre and Miquelon,Christianfurt,macOS 12,Failed,API Key,False,2,7994,6ef1563d30e204dbaa06a1e86ada0dda,Monitored,T1189
6c018022-2545-42e6-aeb0-43bb0197dbd7,2024-10-23 07:45:34.228814,rossmora,121.102.140.130,Opera/8.23.(Windows NT 6.2; dz-BT) Presto/2.9.185 Version/12.00,False,Attending the cybersecurity conference next week,Normal,4,3389,HTTP,Vietnam,Lake Brent,Ubuntu 20.04,Failed,Password,False,0,1272,1d333351555ee99d0d473f164dafd88a,Blocked,None
66fcf1dc-8582-4be4-a118-f50f39c454b7,2024-10-20 15:35:34.228814,doliver,94.235.5.210,Opera/9.26.(Windows 98; Win 9x 4.90; uk-UA) Presto/2.9.181 Version/11.00,True,<script>alert('Your system is infected')</script>,PhishingAttempt,88,22,SMB,Jamaica,Brettside,Ubuntu 20.04,Failed,API Key,True,5,7341,2ad54b7ab5053b67679e539b0ee8c08e,Flagged,T1204
5eba6d09-47b8-463a-9531-e317148065d7,2024-10-30 04:54:34.228814,andre11,119.24.23.57,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/8588-02-16 02:33:01 Firefox/3.8,True,Password reset required: enter credentials here,XSS,73,445,SMB,Tuvalu,North Michael,macOS 12,Blocked,Password,True,3,5696,2eb81116318b0ef9436e7727d15099cd,Blocked,T1110
8d8ea06c-71bd-49bf-8053-3dbaf37ea02c,2024-10-07 07:26:34.228814,fisheraudrey,186.95.91.122,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; rw-RW) AppleWebKit/532.30.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6532.30.7",True,Click here to claim your prize: bit.ly/malicious-link,PhishingAttempt,81,443,SSH,Ghana,Annettestad,Ubuntu 20.04,Blocked,2FA,False,5,1799,77561f0552b1625ecb8244fa728a6ba4,Flagged,T1027
86832ab0-5300-460c-bf16-968adce42044,2024-10-10 15:24:34.228814,tgrant,171.232.87.19,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/24.0.854.0 Mobile/31Y926 Safari/535.1",True,Your system has been compromised. Call +1-555-0123,DDoS,75,443,SSH,Christmas Island,Mariahaven,macOS 12,Success,API Key,True,0,4764,eb653ceb0be61d05b78eaa37adedc658,Allowed,T1189
c62e5540-6f2a-485f-af64-79b309f8cb72,2024-10-16 21:08:34.228814,karen50,172.240.49.2,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/4.0),False,Remember to use strong passwords and 2FA everyone!,Normal,1,22,RDP,Lebanon,Smithfurt,Windows 10,Blocked,2FA,False,0,3392,cafa317952466340c4c574cb8e1b2240,Allowed,None
ae00fbff-e6e4-4f3a-a0b4-466f510d8832,2024-11-01 09:25:34.228814,danielle03,112.169.58.7,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/5.1),False,Just updated our cybersecurity protocols! #InfoSec,Normal,12,80,RDP,Somalia,East Rebecca,iOS 15,Failed,2FA,True,0,5990,3fec49fdc5e6073c8f83f8e9476d9ea0,Blocked,None
730e9bf4-93d7-436e-aeb9-f4293080e1ac,2024-10-13 19:01:34.228814,arthurwyatt,33.129.138.157,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; bn-IN) AppleWebKit/535.10.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6535.10.6",True,Password reset required: enter credentials here,SQLi,70,3389,RDP,United States of America,South Tristanborough,macOS 12,Blocked,SSO,True,2,7538,6960915aad3f3b2f72e2f5c795f89815,Blocked,T1204
c66f46df-ba1b-420d-a6f9-3236eab5d879,2024-10-14 08:55:34.228814,emily50,62.102.245.67,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4 rv:4.0; crh-UA) AppleWebKit/531.28.4 (KHTML, like Gecko) Version/5.0.2 Safari/531.28.4",False,Implementing new firewall rules today,Normal,6,22,SMB,Armenia,Perezbury,Android 12,Failed,Password,True,0,9478,594c1ae6f17eae413b28b18b56158185,Allowed,None
52357f2f-272c-4bab-b8ef-3ecf41ff25a9,2024-10-27 22:06:34.228814,michael41,124.111.234.130,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/531.32.7 (KHTML, like Gecko) Version/4.0 Safari/531.32.7",False,Remember to use strong passwords and 2FA everyone!,Normal,7,445,SSH,Congo,New Dustin,Android 12,Failed,SSO,True,0,7432,0e88e0d1e8ffa9e0b6aebb856133b893,Allowed,None
d69583a9-9c99-4628-855b-bcef1086996f,2024-10-14 12:55:34.228814,lindsey15,222.78.182.139,Opera/9.58.(Windows CE; tk-TM) Presto/2.9.181 Version/12.00,False,Security awareness training scheduled for next week,Normal,5,80,SMB,Russian Federation,Janetmouth,Ubuntu 20.04,Failed,Password,True,0,4150,03c23942bdd26cc0cdf0d6d48ae762e0,Monitored,None
30f03b9d-6db6-44d3-8387-72e0ccbe69cc,2024-10-27 12:06:34.228814,stephaniesaunders,144.21.59.248,Opera/9.82.(Windows NT 5.0; yo-NG) Presto/2.9.182 Version/12.00,True,Password reset required: enter credentials here,BruteForce,100,3389,RDP,Western Sahara,Deannabury,Windows 10,Blocked,API Key,True,5,6704,5a649db3c83d8dbff686530420376028,Flagged,T1204
63e83490-916d-4eff-89b9-52001357088d,2024-10-22 12:41:34.228814,anthonybowman,51.150.54.222,Mozilla/5.0 (Android 2.2.1; Mobile; rv:38.0) Gecko/38.0 Firefox/38.0,True,<script>alert('Your system is infected')</script>,BruteForce,80,445,SMB,Cook Islands,Schwartzfurt,Windows 10,Blocked,Password,False,3,949,40c7d72351848ca5aa4e235f2e473e9d,Allowed,T1566
713ead4a-cb99-47c7-988c-cb652f14efdd,2024-10-31 20:15:34.228814,michaelwalker,6.88.134.98,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_9) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/29.0.886.0 Safari/532.1",False,Implementing new firewall rules today,Normal,16,8080,SMB,Saint Pierre and Miquelon,East Davidmouth,macOS 12,Success,API Key,True,0,620,c3ecd764bcf2bd5e90313b28f00c8e8c,Blocked,None
85b93b8e-222e-4ba5-8940-0c5d2123fddb,2024-10-20 14:07:34.228814,wendy99,188.14.211.251,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/4.0),False,Important: Keep your systems updated,Normal,16,80,SSH,Nicaragua,North Jamesmouth,Ubuntu 20.04,Failed,SSO,False,0,8738,1d925764c5c0d3f220469ac18ba4fdbf,Blocked,None
b8e68e8a-2977-4f06-bf8b-1cbe1ce0d6dd,2024-10-20 17:09:34.228814,ssolis,70.61.75.69,Opera/9.45.(Windows NT 5.2; ve-ZA) Presto/2.9.174 Version/11.00,True,Congratulations! You've won $1000000. Click now!,BruteForce,91,22,SSH,Guinea-Bissau,Paulatown,Android 12,Blocked,API Key,False,4,8687,0c23065a360fec1b1d9ce1a6e726bac0,Allowed,T1566
786efb7b-e717-49f4-a5dc-1f0ad32cd267,2024-10-12 17:42:34.228814,wmitchell,203.84.178.243,Opera/9.86.(Windows 95; pt-BR) Presto/2.9.184 Version/12.00,True,Your system has been compromised. Call +1-555-0123,PhishingAttempt,87,8080,RDP,Slovenia,Colemanfort,Ubuntu 20.04,Blocked,SSO,False,0,7250,b426706474ed5bd9839cf213c26b32bf,Flagged,T1110
e98d77d4-eb61-4617-9c1b-172a20585bbf,2024-10-15 17:58:34.228814,thomas40,69.222.111.122,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; ha-NG) AppleWebKit/531.27.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6531.27.3",False,New blog post about secure coding practices,Normal,3,22,SSH,Mozambique,New Anthonystad,Windows 10,Success,SSO,False,0,3350,47a82afb4b27f70f3eea8f39a29308d0,Monitored,None
f1b7a1ae-f2d3-44c0-aa27-dd7565c59b9a,2024-10-22 16:54:34.228814,benjamin82,124.142.166.22,Opera/8.90.(X11; Linux x86_64; se-NO) Presto/2.9.186 Version/11.00,False,Implementing new firewall rules today,Normal,11,3389,SMB,United States Minor Outlying Islands,Ashleyshire,iOS 15,Blocked,Password,True,0,551,31eae68257609653911e678e123b8711,Blocked,None
d81be05f-af0e-425b-b293-d6a7d7081df8,2024-11-01 16:30:34.228814,udavis,39.151.159.168,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/13.0.800.0 Safari/533.0",True,URGENT: Your account will be suspended. Verify now: secure-verify.net,DDoS,72,8080,SMB,South Georgia and the South Sandwich Islands,North Jacquelineview,Windows 10,Failed,SSO,False,5,2665,301080c8e90ac11dca975bf35c279647,Flagged,T1027
1e10cc68-f37d-4df0-9c37-6faab16a634d,2024-10-30 01:44:34.228814,robinsonisabella,69.97.147.162,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/531.36.4 (KHTML, like Gecko) Version/4.1 Safari/531.36.4",False,Important: Keep your systems updated,Normal,6,3389,HTTP,Slovakia (Slovak Republic),Lorimouth,iOS 15,Success,API Key,True,0,7747,34972111a8a3c344d52d8cbb33db3c1b,Flagged,None
63d6d325-7bd8-4532-9cd1-131b2f93e348,2024-10-13 13:45:34.228814,nicole33,33.212.86.192,"Mozilla/5.0 (iPad; CPU iPad OS 17_1_2 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/55.0.851.0 Mobile/00Y898 Safari/534.0",False,Security awareness training scheduled for next week,Normal,19,443,HTTPS,Uganda,Port Brent,macOS 12,Success,API Key,True,0,7876,ef42dfdd2c6eea0ae6a5c962bf57a9f3,Allowed,None
24137d32-c890-42a1-8276-97a32efad938,2024-10-24 06:51:34.228814,zmorgan,89.153.245.93,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/4.1),False,Implementing new firewall rules today,Normal,5,22,HTTP,Brazil,Brownberg,macOS 12,Blocked,2FA,False,0,4488,4e6107582d2d4a2e86de24dfb5ea3987,Allowed,None
